true_strain,true_stress,time,engineering_strain,engineering_stress
8.705876499999999629e-02,5.193136726000000181e+01,1.669929999999999927e+04,8.337677200000000177e-02,5.665508539785771802e+01
8.736935099999999788e-02,5.166677625999999890e+01,1.669929999999999927e+04,8.366141700000000181e-02,5.638393626387332347e+01
8.710128799999999893e-02,5.172208100999999658e+01,1.669940000000000146e+04,8.341574799999999790e-02,5.642916174606062896e+01
8.741145699999999796e-02,5.162316072000000133e+01,1.669940000000000146e+04,8.369999999999999662e-02,5.633871081523518853e+01
8.739770800000000450e-02,5.170675183000000175e+01,1.669950000000000000e+04,8.368740199999999407e-02,5.642916177607764894e+01
8.741188699999999367e-02,5.187159233999999941e+01,1.669950000000000000e+04,8.370039399999999741e-02,5.660985991955124774e+01
8.763791499999999679e-02,5.176338416000000109e+01,1.669959999999999854e+04,8.390748000000000650e-02,5.650453751112387835e+01
8.769378599999999579e-02,5.167763539999999978e+01,1.669959999999999854e+04,8.395866100000000387e-02,5.641408656995118776e+01
8.766585000000000349e-02,5.189985008000000022e+01,1.669970000000000073e+04,8.393307099999999799e-02,5.665508538405057948e+01
8.748235399999999828e-02,5.168856284999999673e+01,1.669970000000000073e+04,8.376496099999999889e-02,5.641408661517036194e+01
8.784938000000000469e-02,5.176624650000000116e+01,1.669979999999999927e+04,8.410118099999999708e-02,5.651961267568792380e+01
8.790612200000000320e-02,5.183215536000000156e+01,1.669979999999999927e+04,8.415314999999999601e-02,5.659478477214831571e+01
8.799081100000000211e-02,5.184157128999999742e+01,1.669990000000000146e+04,8.423070900000000083e-02,5.660985992813772327e+01
8.793449400000000193e-02,5.163758536000000277e+01,1.669990000000000146e+04,8.417913400000000268e-02,5.638393628825662063e+01
8.794868100000000077e-02,5.163685281000000060e+01,1.670000000000000000e+04,8.419212600000000601e-02,5.638393627744677161e+01
8.803337399999999757e-02,5.167389406000000207e+01,1.670000000000000000e+04,8.426968499999999695e-02,5.642916174507119820e+01
8.823073100000000668e-02,5.173270708999999812e+01,1.670009999999999854e+04,8.445039399999999807e-02,5.650453754878247281e+01
8.834426200000000673e-02,5.178184963000000351e+01,1.670009999999999854e+04,8.455433099999999647e-02,5.656463445456532213e+01
8.854168099999999708e-02,5.178542567000000219e+01,1.670020000000000073e+04,8.473503899999999811e-02,5.657970956674698471e+01
8.848533299999999935e-02,5.187113500000000244e+01,1.670020000000000073e+04,8.468346499999999943e-02,5.667016055817237685e+01
8.831587800000000044e-02,5.183852293000000344e+01,1.670029999999999927e+04,8.452834600000000420e-02,5.662493503048430199e+01
8.876839599999999941e-02,5.187024894000000330e+01,1.670029999999999927e+04,8.494251999999999359e-02,5.668523570781587040e+01
8.878259400000000634e-02,5.175915696999999938e+01,1.670040000000000146e+04,8.495551199999999692e-02,5.656463445086617270e+01
8.905110800000000382e-02,5.191074960000000260e+01,1.670040000000000146e+04,8.520118100000000083e-02,5.674553631009879950e+01
8.872580200000000639e-02,5.170710207999999852e+01,1.670050000000000000e+04,8.490354299999999799e-02,5.650453751019167470e+01
8.875419800000000636e-02,5.182960091000000347e+01,1.670050000000000000e+04,8.492952800000000413e-02,5.664001024611796709e+01
8.892372699999999408e-02,5.191736245999999966e+01,1.670059999999999854e+04,8.508464599999999989e-02,5.674553633078497938e+01
8.890952700000000208e-02,5.167001771000000332e+01,1.670059999999999854e+04,8.507165399999999655e-02,5.647438724124960885e+01
8.886735699999999405e-02,5.189270255999999648e+01,1.670070000000000073e+04,8.503307100000000174e-02,5.671538600495144067e+01
8.916430100000000136e-02,5.184971728000000013e+01,1.670070000000000073e+04,8.530472399999999844e-02,5.668523566311716877e+01
8.919270899999999502e-02,5.197215706000000068e+01,1.670079999999999927e+04,8.533070900000000458e-02,5.682070839306224741e+01
8.919270899999999502e-02,5.172414530999999727e+01,1.670079999999999927e+04,8.533070900000000458e-02,5.654955929858586927e+01
8.943291800000000014e-02,5.180822051999999900e+01,1.670090000000000146e+04,8.555039400000000183e-02,5.665508539789342990e+01
8.953237599999999685e-02,5.194090901999999943e+01,1.670090000000000146e+04,8.564133899999999688e-02,5.680583696029538743e+01
8.958835199999999610e-02,5.171746839000000051e+01,1.670100000000000000e+04,8.569251999999999425e-02,5.656463445973339788e+01
8.920648300000000308e-02,5.151679031999999836e+01,1.670100000000000000e+04,8.534330699999999326e-02,5.632363564850664517e+01
8.956036400000000341e-02,5.193945533000000125e+01,1.670109999999999854e+04,8.566692900000000277e-02,5.680583692898056114e+01
8.963141299999999312e-02,5.157760033999999649e+01,1.670109999999999854e+04,8.573189000000000504e-02,5.641408660748322035e+01
8.982908700000000191e-02,5.162252586999999693e+01,1.670120000000000073e+04,8.591259800000000668e-02,5.647438719432214072e+01
8.985751399999999944e-02,5.196517647000000295e+01,1.670120000000000073e+04,8.593858299999999895e-02,5.685085870985844991e+01
8.984330000000000094e-02,5.169050500000000170e+01,1.670129999999999927e+04,8.592559099999999561e-02,5.654955930398440955e+01
8.985751399999999944e-02,5.160727880000000312e+01,1.670129999999999927e+04,8.593858299999999895e-02,5.645931207705707777e+01
8.974467199999999756e-02,5.198482177999999720e+01,1.670140000000000146e+04,8.583543300000000265e-02,5.686593383355230458e+01
8.999922900000000003e-02,5.194403504999999655e+01,1.670140000000000146e+04,8.606811000000000322e-02,5.683578351774112747e+01
8.992858400000000585e-02,5.185144048000000083e+01,1.670150000000000000e+04,8.600354300000000174e-02,5.673046113350525133e+01
9.009788200000000413e-02,5.174622875000000022e+01,1.670150000000000000e+04,8.615826799999999619e-02,5.662493508230372896e+01
9.024006199999999589e-02,5.180774370999999690e+01,1.670159999999999854e+04,8.628818900000000125e-02,5.670031084888756112e+01
9.033873900000000123e-02,5.181640474000000296e+01,1.670159999999999854e+04,8.637834599999999474e-02,5.671538597310873797e+01
9.032495000000000107e-02,5.191334539000000348e+01,1.670170000000000073e+04,8.636574800000000607e-02,5.682070837028995669e+01
9.029650899999999702e-02,5.174972512000000080e+01,1.670170000000000073e+04,8.633976399999999940e-02,5.664001023680317104e+01
9.063612000000000057e-02,5.193850067999999709e+01,1.670179999999999927e+04,8.665000000000000480e-02,5.686593384792247718e+01
9.065077600000000235e-02,5.202035163000000040e+01,1.670179999999999927e+04,8.666338599999999504e-02,5.695638479024120215e+01
9.067922600000000166e-02,5.167485021000000245e+01,1.670190000000000146e+04,8.668937000000000170e-02,5.657970958905843872e+01
9.077794599999999825e-02,5.173858383000000316e+01,1.670190000000000146e+04,8.677952799999999467e-02,5.665508539979379776e+01
9.063655099999999576e-02,5.203486050000000063e+01,1.670200000000000000e+04,8.665039400000000558e-02,5.697145995155769072e+01
9.077794599999999825e-02,5.190360109000000222e+01,1.670200000000000000e+04,8.677952799999999467e-02,5.683578356092744599e+01
9.101896700000000617e-02,5.200120172999999824e+01,1.670209999999999854e+04,8.699960599999999322e-02,5.695638476361927616e+01
9.121734600000000470e-02,5.194960411000000278e+01,1.670209999999999854e+04,8.718070899999999512e-02,5.691115933043970188e+01
9.101896700000000617e-02,5.172611524999999943e+01,1.670220000000000073e+04,8.699960599999999322e-02,5.665508535366524967e+01
9.118888099999999941e-02,5.237731081999999816e+01,1.670220000000000073e+04,8.715472400000000286e-02,5.737808169366042677e+01
9.135925500000000032e-02,5.188719678999999729e+01,1.670229999999999927e+04,8.731023599999999940e-02,5.685085867797679526e+01
9.117464799999999703e-02,5.185567790000000343e+01,1.670229999999999927e+04,8.714173199999999953e-02,5.680583691662417323e+01
9.141576499999999605e-02,5.192553920000000289e+01,1.670240000000000146e+04,8.736181099999999755e-02,5.689608415016698473e+01
9.147227800000000408e-02,5.196387696000000034e+01,1.670240000000000146e+04,8.741338599999999570e-02,5.694130963880213159e+01
9.134501999999999899e-02,5.201176763000000136e+01,1.670250000000000000e+04,8.729724399999999607e-02,5.698653508831959869e+01
9.158617800000000420e-02,5.199922610000000134e+01,1.670250000000000000e+04,8.751732299999999409e-02,5.698653509890139190e+01
9.155770200000000469e-02,5.183581822000000017e+01,1.670259999999999854e+04,8.749133900000000130e-02,5.680583695851628079e+01
9.167117900000000541e-02,5.178867240999999666e+01,1.670259999999999854e+04,8.759488199999999891e-02,5.676061147434290888e+01
9.186968800000000490e-02,5.202574163999999968e+01,1.670270000000000073e+04,8.777598400000000134e-02,5.703176054071349910e+01
9.191241499999999731e-02,5.189975677000000331e+01,1.670270000000000073e+04,8.781496099999999694e-02,5.689608418363897613e+01
9.196895700000000395e-02,5.195182458000000025e+01,1.670279999999999927e+04,8.786653499999999561e-02,5.695638475450519422e+01
9.192665799999999443e-02,5.191276870000000088e+01,1.670279999999999927e+04,8.782795300000000027e-02,5.691115932650367881e+01
9.201125699999999907e-02,5.212819088999999906e+01,1.670290000000000146e+04,8.790511800000000431e-02,5.715215809093861310e+01
9.198320100000000055e-02,5.210215271999999942e+01,1.670290000000000146e+04,8.787952799999999842e-02,5.712200780424978319e+01
9.239463100000000484e-02,5.197094884999999920e+01,1.670300000000000000e+04,8.825472400000000661e-02,5.700161022824975987e+01
9.213903199999999571e-02,5.198423426000000092e+01,1.670300000000000000e+04,8.802165400000000473e-02,5.700161027726858265e+01
9.250777200000000200e-02,5.206108547000000186e+01,1.670309999999999854e+04,8.835787400000000291e-02,5.710693262763945199e+01
9.235188299999999573e-02,5.208294713000000087e+01,1.670309999999999854e+04,8.821574799999999661e-02,5.712200777295284837e+01
9.229532000000000014e-02,5.193487221000000176e+01,1.670320000000000073e+04,8.816417299999999846e-02,5.695638477034748348e+01
9.226682299999999781e-02,5.208737745999999902e+01,1.670320000000000073e+04,8.813818900000000567e-02,5.712200777755786874e+01
9.269262400000000124e-02,5.202416719000000001e+01,1.670329999999999927e+04,8.852637800000000279e-02,5.707698603043061780e+01
9.287751099999999593e-02,5.211053031000000146e+01,1.670329999999999927e+04,8.869488200000000266e-02,5.718230840661206571e+01
9.274920999999999860e-02,5.188382516000000066e+01,1.670340000000000146e+04,8.857795300000000094e-02,5.692623448245377205e+01
9.297644800000000320e-02,5.198193015999999744e+01,1.670340000000000146e+04,8.878503899999999616e-02,5.704683569171555746e+01
9.259328299999999845e-02,5.218031157000000064e+01,1.670350000000000000e+04,8.843582699999999464e-02,5.724260904009881301e+01
9.272070100000000259e-02,5.199522611999999810e+01,1.670350000000000000e+04,8.855196899999999427e-02,5.704683575096778725e+01
9.301922299999999810e-02,5.197970667999999961e+01,1.670359999999999854e+04,8.882401600000000563e-02,5.704683572959491045e+01
9.307582699999999987e-02,5.210019697999999977e+01,1.670359999999999854e+04,8.887559100000000378e-02,5.718230843709072531e+01
9.306156799999999729e-02,5.200497673999999648e+01,1.670370000000000073e+04,8.886259800000000098e-02,5.707698600216171769e+01
9.327504699999999982e-02,5.204862079000000108e+01,1.670370000000000073e+04,8.905708699999999312e-02,5.713708295790869585e+01
9.328887800000000563e-02,5.199315685999999914e+01,1.670379999999999927e+04,8.906968499999999567e-02,5.707698602609355731e+01
9.317521600000000515e-02,5.213622097999999738e+01,1.670379999999999927e+04,8.896614199999999806e-02,5.722753388601282154e+01
9.348770800000000269e-02,5.188671227999999758e+01,1.670390000000000146e+04,8.925078699999999809e-02,5.697145991385006880e+01
9.354433800000000465e-02,5.169175477999999657e+01,1.670390000000000146e+04,8.930236199999999624e-02,5.676061145115212980e+01
9.375792099999999407e-02,5.218820569999999748e+01,1.670400000000000000e+04,8.949685000000000279e-02,5.731798478676322617e+01
9.370084600000000430e-02,5.208137033999999943e+01,1.670400000000000000e+04,8.944488200000000333e-02,5.719738356355051678e+01
9.364420599999999373e-02,5.211177536000000288e+01,1.670409999999999854e+04,8.939330700000000518e-02,5.722753386351401161e+01
9.354477099999999878e-02,5.222678860999999984e+01,1.670409999999999854e+04,8.930275599999999703e-02,5.734813512842913497e+01
9.395684399999999770e-02,5.194471553000000341e+01,1.670420000000000073e+04,8.967795300000000469e-02,5.706191089316768483e+01
9.394257200000000196e-02,5.204133552999999779e+01,1.670420000000000073e+04,8.966496100000000136e-02,5.716723327179324343e+01
9.401350099999999932e-02,5.224329602000000250e+01,1.670429999999999927e+04,8.972952800000000284e-02,5.739315689897497208e+01
9.402777399999999453e-02,5.192730894000000319e+01,1.670429999999999927e+04,8.974252000000000618e-02,5.704683573707079347e+01
9.397111599999999343e-02,5.224551040000000057e+01,1.670440000000000146e+04,8.969094499999999415e-02,5.739315687681476419e+01
9.402777399999999453e-02,5.198201259999999735e+01,1.670440000000000146e+04,8.974252000000000618e-02,5.710693264503577637e+01
9.412725800000000531e-02,5.201800422000000168e+01,1.670450000000000000e+04,8.983307100000000045e-02,5.715215809604526243e+01
9.441148900000000121e-02,5.220879094000000009e+01,1.670450000000000000e+04,9.009173199999999382e-02,5.737808169911035350e+01
9.463910600000000062e-02,5.190928772000000180e+01,1.670459999999999854e+04,9.029881900000000239e-02,5.706191088258024990e+01
9.456813199999999919e-02,5.207736502000000200e+01,1.670459999999999854e+04,9.023425200000000090e-02,5.724260902818689090e+01
9.446860499999999716e-02,5.209626463000000030e+01,1.670470000000000073e+04,9.014370100000000663e-02,5.725768419393006070e+01
9.436908700000000427e-02,5.208773178999999942e+01,1.670470000000000073e+04,9.005314999999999848e-02,5.724260904908896919e+01
9.453957100000000280e-02,5.229811113000000233e+01,1.670479999999999927e+04,9.020826799999999424e-02,5.748360783080847369e+01
9.466766999999999543e-02,5.201732764999999858e+01,1.670479999999999927e+04,9.032480299999999518e-02,5.718230839045290281e+01
9.481006899999999682e-02,5.211961330999999831e+01,1.670490000000000146e+04,9.045433099999999893e-02,5.730290966840940570e+01
9.486677400000000093e-02,5.185633865999999870e+01,1.670490000000000146e+04,9.050590599999999708e-02,5.701668543215410523e+01
9.488105900000000370e-02,5.193767603999999949e+01,1.670500000000000000e+04,9.051889800000000041e-02,5.710693265180126588e+01
9.485292200000000618e-02,5.218574935000000181e+01,1.670500000000000000e+04,9.049330699999999506e-02,5.737808171357789178e+01
9.529411699999999763e-02,5.206698118999999991e+01,1.670509999999999854e+04,9.089448799999999551e-02,5.727275932521240520e+01
9.509449400000000163e-02,5.215943659999999937e+01,1.670509999999999854e+04,9.071299200000000618e-02,5.736300655469170096e+01
9.530797500000000311e-02,5.228534993000000242e+01,1.670520000000000073e+04,9.090708699999999753e-02,5.751375814542291920e+01
9.520837399999999839e-02,5.208515185000000258e+01,1.670520000000000073e+04,9.081653500000000379e-02,5.728783447464038403e+01
9.517979499999999760e-02,5.207293394999999947e+01,1.670529999999999927e+04,9.079055099999999712e-02,5.727275932654765001e+01
9.502348900000000265e-02,5.220426619999999929e+01,1.670529999999999927e+04,9.064842500000000469e-02,5.740823201411401300e+01
9.547905199999999482e-02,5.207105543000000125e+01,1.670540000000000146e+04,9.106259799999999460e-02,5.728783447069548629e+01
9.550720699999999674e-02,5.212439735000000240e+01,1.670540000000000146e+04,9.108818899999999996e-02,5.734813512066904195e+01
9.569218200000000063e-02,5.193666364999999985e+01,1.670550000000000000e+04,9.125629899999999906e-02,5.715215807586653796e+01
9.556438500000000169e-02,5.234045117000000147e+01,1.670550000000000000e+04,9.114015699999999942e-02,5.758913387264707495e+01
9.553579600000000616e-02,5.232824598999999921e+01,1.670559999999999854e+04,9.111417300000000663e-02,5.757405873818296271e+01
9.557867999999999920e-02,5.195625987999999751e+01,1.670559999999999854e+04,9.115315000000000223e-02,5.716723326927963456e+01
