true_strain,true_stress,time,engineering_strain,engineering_stress
1.028203599999999961e-02,4.410309337000000340e+01,6.471210000000000036e+03,1.022935600000000021e-02,4.455890224402331512e+01
1.032133499999999919e-02,4.416104161999999889e+01,6.471260000000000218e+03,1.026825299999999976e-02,4.461920288386990308e+01
1.026892299999999925e-02,4.444665633999999699e+01,6.471310000000000400e+03,1.021637799999999992e-02,4.490542715809859686e+01
1.058335799999999931e-02,4.467114460999999892e+01,6.471359999999999673e+03,1.052755099999999958e-02,4.514642591124838589e+01
1.051781599999999928e-02,4.446543012000000061e+01,6.471409999999999854e+03,1.046269699999999997e-02,4.493557745139396786e+01
1.054400800000000055e-02,4.424050989999999928e+01,6.471460000000000036e+03,1.048861499999999974e-02,4.470945010905558803e+01
1.067506000000000010e-02,4.424962756000000041e+01,6.471510000000000218e+03,1.061828400000000040e-02,4.472452527109364695e+01
1.058331799999999955e-02,4.456673122000000120e+01,6.471560000000000400e+03,1.052751199999999929e-02,4.504089983348784187e+01
1.059643499999999953e-02,4.434260436999999655e+01,6.471609999999999673e+03,1.054048999999999958e-02,4.481497617825715452e+01
1.070125700000000048e-02,4.442744471000000317e+01,6.471659999999999854e+03,1.064420200000000018e-02,4.490542714745378561e+01
1.089781199999999978e-02,4.449307042000000223e+01,6.471710000000000036e+03,1.083864600000000039e-02,4.498059921172374942e+01
1.066198200000000040e-02,4.456322555999999935e+01,6.471760000000000218e+03,1.060534500000000040e-02,4.504089984193415575e+01
1.088473099999999992e-02,4.453838830000000115e+01,6.471810000000000400e+03,1.082570700000000039e-02,4.502582468547835504e+01
1.083232899999999992e-02,4.452580952000000281e+01,6.471859999999999673e+03,1.077387100000000084e-02,4.501074952903918103e+01
1.098958300000000068e-02,4.477208342000000130e+01,6.471909999999999854e+03,1.092941799999999977e-02,4.526682345507269645e+01
1.116002500000000050e-02,4.449631311000000267e+01,6.471960000000000036e+03,1.109798300000000050e-02,4.499567433888650214e+01
1.136979800000000040e-02,4.427851523999999728e+01,6.472010000000000218e+03,1.130540600000000048e-02,4.478482587920370150e+01
1.133045700000000038e-02,4.475682436000000308e+01,6.472060000000000400e+03,1.126650899999999920e-02,4.526682343361625271e+01
1.121244499999999970e-02,4.450888779000000284e+01,6.472109999999999673e+03,1.114981900000000005e-02,4.501074949997911290e+01
1.131737099999999968e-02,4.440008076000000159e+01,6.472159999999999854e+03,1.125356999999999920e-02,4.490542712755989641e+01
1.155339499999999929e-02,4.483625941999999753e+01,6.472210000000000036e+03,1.148691100000000069e-02,4.535727439416838536e+01
1.147470100000000034e-02,4.452702290999999946e+01,6.472260000000000218e+03,1.140911699999999987e-02,4.504089980566814688e+01
1.155339499999999929e-02,4.440450449000000077e+01,6.472310000000000400e+03,1.148691100000000069e-02,4.492050230201858341e+01
1.178947500000000065e-02,4.437912424000000300e+01,6.472359999999999673e+03,1.172025200000000045e-02,4.490542716251229649e+01
1.171080199999999932e-02,4.459100947999999676e+01,6.472409999999999854e+03,1.164249799999999939e-02,4.511627562877546183e+01
1.143539600000000045e-02,4.446915807999999970e+01,6.472460000000000036e+03,1.137026000000000009e-02,4.498059918772016630e+01
1.172393400000000009e-02,4.479881484999999941e+01,6.472510000000000218e+03,1.165547599999999968e-02,4.532712405659061972e+01
1.176324999999999940e-02,4.463336741999999902e+01,6.472560000000000400e+03,1.169433400000000067e-02,4.516150109777878896e+01
1.180260799999999916e-02,4.467630561000000000e+01,6.472609999999999673e+03,1.173323000000000074e-02,4.520672652992268326e+01
1.232745900000000068e-02,4.477178580000000352e+01,6.472659999999999854e+03,1.225178700000000009e-02,4.532712406942112437e+01
1.207811500000000038e-02,4.500616206000000119e+01,6.472710000000000036e+03,1.200546800000000004e-02,4.555304771666489216e+01
1.213066200000000039e-02,4.475081081999999810e+01,6.472760000000000218e+03,1.205738200000000017e-02,4.529697373577621988e+01
1.194691900000000029e-02,4.459537814000000111e+01,6.472810000000000400e+03,1.187583799999999967e-02,4.513135075023092213e+01
1.205188299999999935e-02,4.478412553999999801e+01,6.472859999999999673e+03,1.197955000000000027e-02,4.532712408938498783e+01
1.235373900000000073e-02,4.480038935999999694e+01,6.472909999999999854e+03,1.227774400000000016e-02,4.535727436316874872e+01
1.236687900000000076e-02,4.496338805999999977e+01,6.472960000000000036e+03,1.229072299999999993e-02,4.552289738187808865e+01
1.245874500000000024e-02,4.482546230999999892e+01,6.473010000000000218e+03,1.238145600000000075e-02,4.538742471202525053e+01
1.240622000000000079e-02,4.481292751000000152e+01,6.473060000000000400e+03,1.232957999999999971e-02,4.537234952323468207e+01
1.252437399999999958e-02,4.498608215000000143e+01,6.473109999999999673e+03,1.244627000000000060e-02,4.555304768075758659e+01
1.276072299999999986e-02,4.494568294999999836e+01,6.473159999999999854e+03,1.267965100000000012e-02,4.552289740156059139e+01
1.273447299999999963e-02,4.488752636000000251e+01,6.473210000000000036e+03,1.265373300000000034e-02,4.546280049894593134e+01
1.274761800000000049e-02,4.475297848000000300e+01,6.473260000000000218e+03,1.266671100000000064e-02,4.532712406094109525e+01
1.274757800000000073e-02,4.497604219000000114e+01,6.473310000000000400e+03,1.266667200000000035e-02,4.555304770386521795e+01
1.286577199999999928e-02,4.489651548999999875e+01,6.473359999999999673e+03,1.278336199999999950e-02,4.547787563726210180e+01
1.298397999999999913e-02,4.489120866999999748e+01,6.473409999999999854e+03,1.290005200000000039e-02,4.547787563048275672e+01
1.301023699999999915e-02,4.509815302999999886e+01,6.473460000000000036e+03,1.292597000000000017e-02,4.568872410714725874e+01
1.299712899999999963e-02,4.490529783000000208e+01,6.473510000000000218e+03,1.291303100000000016e-02,4.549274708336262307e+01
1.322039799999999952e-02,4.511843048000000067e+01,6.473560000000000400e+03,1.313339300000000015e-02,4.571887442534571733e+01
1.318098499999999923e-02,4.458501172999999795e+01,6.473609999999999673e+03,1.309449600000000061e-02,4.517657622669413797e+01
1.315472300000000011e-02,4.509163745000000034e+01,6.473659999999999854e+03,1.306857800000000083e-02,4.568872410468252809e+01
1.324670200000000082e-02,4.522118014000000130e+01,6.473710000000000036e+03,1.315935000000000021e-02,4.582419678394885665e+01
1.328611799999999954e-02,4.505596065999999666e+01,6.473760000000000218e+03,1.319824699999999976e-02,4.565857379460897647e+01
1.333864799999999982e-02,4.483066379000000268e+01,6.473810000000000400e+03,1.325008299999999931e-02,4.543265017573850173e+01
1.354891800000000007e-02,4.510361060999999694e+01,6.473859999999999673e+03,1.345754499999999958e-02,4.571887441985453648e+01
1.364089299999999942e-02,4.524797059000000132e+01,6.473909999999999854e+03,1.354827800000000040e-02,4.586942227467671529e+01
1.348318199999999981e-02,4.512144891999999885e+01,6.473960000000000036e+03,1.339269099999999997e-02,4.573394957486575407e+01
1.365400999999999941e-02,4.526224779000000353e+01,6.474010000000000218e+03,1.356121700000000041e-02,4.588449741639973922e+01
1.387746699999999923e-02,4.489551818999999711e+01,6.474060000000000400e+03,1.378161800000000069e-02,4.552289737183178886e+01
1.391690800000000040e-02,4.514628236000000072e+01,6.474109999999999673e+03,1.382051500000000023e-02,4.577897131981000456e+01
1.386434700000000082e-02,4.531219886000000230e+01,6.474159999999999854e+03,1.376867900000000068e-02,4.594479803587580591e+01
1.393006800000000031e-02,4.514568821000000298e+01,6.474210000000000036e+03,1.383349400000000000e-02,4.577897133529295104e+01
1.382490800000000034e-02,4.535859049999999826e+01,6.474260000000000218e+03,1.372978199999999940e-02,4.599002349678574575e+01
1.402207800000000032e-02,4.529018702999999846e+01,6.474310000000000400e+03,1.392422599999999962e-02,4.592972287137843779e+01
1.415358599999999925e-02,4.520991492000000278e+01,6.474359999999999673e+03,1.405389500000000028e-02,4.585434709942892795e+01
1.431140300000000032e-02,4.521764153000000164e+01,6.474409999999999854e+03,1.420948200000000071e-02,4.586942225995321110e+01
1.431140300000000032e-02,4.511361491000000257e+01,6.474460000000000036e+03,1.420948200000000071e-02,4.576389616886130796e+01
1.416671000000000076e-02,4.528363707999999832e+01,6.474510000000000218e+03,1.406683400000000028e-02,4.592972286723945530e+01
1.437715399999999963e-02,4.521466851999999648e+01,6.474560000000000400e+03,1.427429700000000003e-02,4.586942227679742246e+01
1.445607699999999947e-02,4.547835771999999821e+01,6.474609999999999673e+03,1.435208999999999964e-02,4.614057135270545018e+01
1.435086099999999948e-02,4.517127629000000155e+01,6.474659999999999854e+03,1.424837900000000025e-02,4.582419681357034591e+01
1.444290999999999978e-02,4.524141348999999934e+01,6.474710000000000036e+03,1.433911099999999987e-02,4.589957255572915074e+01
1.475865999999999983e-02,4.537547304000000281e+01,6.474760000000000218e+03,1.465028500000000074e-02,4.605012042856277077e+01
1.473231699999999998e-02,4.540637775999999803e+01,6.474810000000000400e+03,1.462432699999999947e-02,4.608027070706869210e+01
1.458760299999999933e-02,4.520515415999999931e+01,6.474859999999999673e+03,1.448171900000000054e-02,4.586942224362451981e+01
1.492970599999999919e-02,4.520454372999999748e+01,6.474909999999999854e+03,1.481881099999999944e-02,4.588449742517363461e+01
1.490339899999999947e-02,4.520573295999999885e+01,6.474960000000000036e+03,1.479289299999999967e-02,4.588449742070323367e+01
1.498232300000000052e-02,4.564729324999999704e+01,6.475010000000000218e+03,1.487064700000000073e-02,4.633634467493122600e+01
1.508760599999999993e-02,4.510831002999999839e+01,6.475060000000000400e+03,1.497435800000000011e-02,4.579404647620330593e+01
1.512709500000000012e-02,4.522531941999999816e+01,6.475109999999999673e+03,1.501325499999999966e-02,4.591464773467586014e+01
1.503498300000000003e-02,4.539263686999999692e+01,6.475159999999999854e+03,1.492252200000000056e-02,4.608027072363946530e+01
1.508764599999999970e-02,4.537539702000000119e+01,6.475210000000000036e+03,1.497439799999999988e-02,4.606519559275373865e+01
1.523243200000000061e-02,4.541336954999999875e+01,6.475260000000000218e+03,1.511700600000000054e-02,4.611042106185458067e+01
1.535088000000000077e-02,4.561562720999999954e+01,6.475310000000000400e+03,1.523365599999999993e-02,4.632126949496966262e+01
1.532456199999999991e-02,4.554279890000000108e+01,6.475359999999999673e+03,1.520773800000000016e-02,4.624609743328791467e+01
1.524560999999999972e-02,4.527934809999999999e+01,6.475409999999999854e+03,1.512998400000000083e-02,4.597494833267418812e+01
1.532456199999999991e-02,4.533495633999999797e+01,6.475460000000000036e+03,1.520773800000000016e-02,4.603504524693350675e+01
1.550888700000000071e-02,4.557873390999999685e+01,6.475510000000000218e+03,1.538924300000000037e-02,4.629111919198745539e+01
1.560108200000000049e-02,4.548568178000000017e+01,6.475560000000000400e+03,1.548001499999999975e-02,4.620087197112611221e+01
1.566687699999999919e-02,4.569025998000000044e+01,6.475609999999999673e+03,1.554478999999999930e-02,4.641172042758552863e+01
1.579860199999999840e-02,4.563972524999999791e+01,6.475659999999999854e+03,1.567445900000000170e-02,4.636649497445073109e+01
1.574594199999999888e-02,4.539005531000000104e+01,6.475710000000000036e+03,1.562262300000000041e-02,4.611042103418839133e+01
1.560108200000000049e-02,4.554504895000000175e+01,6.475760000000000218e+03,1.548001499999999975e-02,4.626117259569900853e+01
1.602253899999999884e-02,4.564434153999999921e+01,6.475810000000000400e+03,1.589486099999999971e-02,4.638157015050401100e+01
1.594349200000000008e-02,4.552945652999999737e+01,6.475859999999999673e+03,1.581706700000000063e-02,4.626117259645671709e+01
1.594349200000000008e-02,4.541076283999999674e+01,6.475909999999999854e+03,1.581706700000000063e-02,4.614057134843649521e+01
1.615431000000000158e-02,4.557899297000000161e+01,6.475960000000000036e+03,1.602452899999999916e-02,4.632126949636125346e+01
1.607521300000000139e-02,4.576061536999999646e+01,6.476010000000000218e+03,1.594669699999999926e-02,4.650217140727385612e+01
1.610159200000000138e-02,4.547775579999999707e+01,6.476060000000000400e+03,1.597265399999999932e-02,4.621594713283506195e+01
1.664190100000000061e-02,4.554194815000000318e+01,6.476109999999999673e+03,1.650418899999999897e-02,4.630619433314495126e+01
1.637828599999999885e-02,4.540585304999999749e+01,6.476159999999999854e+03,1.624489100000000089e-02,4.615564649636802841e+01
1.618061100000000099e-02,4.574095936999999878e+01,6.476210000000000036e+03,1.605040799999999865e-02,4.648709623124677393e+01
1.661554800000000082e-02,4.585430956999999808e+01,6.476260000000000218e+03,1.647827199999999867e-02,4.662256894237113869e+01
1.662870500000000057e-02,4.563150843999999751e+01,6.476310000000000400e+03,1.649121099999999868e-02,4.639664530745743320e+01
1.643102000000000104e-02,4.567018894000000273e+01,6.476359999999999673e+03,1.629676700000000020e-02,4.642679561062294624e+01
1.681331000000000145e-02,4.546022379000000058e+01,6.476409999999999854e+03,1.667275500000000091e-02,4.623102229817704512e+01
1.658915600000000073e-02,4.563331311000000312e+01,6.476460000000000036e+03,1.645231399999999913e-02,4.639664528680513911e+01
1.677371399999999860e-02,4.569901389000000336e+01,6.476510000000000218e+03,1.663381900000000108e-02,4.647202107716169905e+01
1.673420100000000063e-02,4.573046964000000258e+01,6.476560000000000400e+03,1.659496200000000130e-02,4.650217140742368827e+01
1.670784599999999842e-02,4.583525216000000313e+01,6.476609999999999673e+03,1.656904400000000152e-02,4.660749377508918201e+01
1.699790899999999855e-02,4.564430632999999915e+01,6.476659999999999854e+03,1.685425999999999938e-02,4.642679561424942136e+01
1.697154700000000002e-02,4.579352399999999790e+01,6.476710000000000036e+03,1.682834199999999961e-02,4.657734346528528846e+01
1.714293199999999961e-02,4.571178196000000327e+01,6.476760000000000218e+03,1.699682799999999855e-02,4.650217136837479615e+01
1.719570600000000157e-02,4.556118819999999658e+01,6.476810000000000400e+03,1.704870400000000133e-02,4.635141983677693389e+01
1.705063500000000148e-02,4.561225917000000152e+01,6.476859999999999673e+03,1.690609599999999893e-02,4.639664530968346412e+01
1.709020099999999931e-02,4.583254983999999865e+01,6.476909999999999854e+03,1.694499199999999900e-02,4.662256889697875550e+01
1.719570600000000157e-02,4.588698713000000140e+01,6.476960000000000036e+03,1.704870400000000133e-02,4.668286955491231538e+01
1.745953600000000119e-02,4.590451081999999872e+01,6.477010000000000218e+03,1.730800199999999942e-02,4.671301986118340466e+01
1.747270399999999863e-02,4.581502214999999723e+01,6.477060000000000400e+03,1.732094099999999942e-02,4.662256891545299453e+01
1.744632900000000000e-02,4.581623050999999691e+01,6.477109999999999673e+03,1.729502299999999965e-02,4.662256891164599892e+01
1.753866299999999948e-02,4.590087869999999981e+01,6.477159999999999854e+03,1.738575599999999874e-02,4.671301986540304796e+01
1.769705499999999973e-02,4.580474463000000185e+01,6.477210000000000036e+03,1.754138200000000120e-02,4.662256892126931263e+01
1.747270399999999863e-02,4.588909234999999853e+01,6.477260000000000218e+03,1.732094099999999942e-02,4.669794469488130062e+01
1.768384500000000012e-02,4.598308068000000048e+01,6.477310000000000400e+03,1.752840300000000143e-02,4.680347077758829499e+01
1.797419199999999995e-02,4.588089190000000173e+01,6.477359999999999673e+03,1.781361899999999929e-02,4.671301983772874422e+01
1.794776400000000147e-02,4.551212943000000166e+01,6.477409999999999854e+03,1.778766199999999922e-02,4.633634466725666812e+01
1.796101799999999873e-02,4.607378475000000151e+01,6.477460000000000036e+03,1.780067999999999928e-02,4.690879316634021023e+01
1.805335900000000146e-02,4.602511410999999697e+01,6.477510000000000218e+03,1.789137299999999861e-02,4.686356767946403323e+01
1.797419199999999995e-02,4.596973158000000126e+01,6.477560000000000400e+03,1.781361899999999929e-02,4.680347077628640307e+01
